PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;D;V;FUENTE_ARCHIVO
28;79;47;10;28079047_10_47;2025;8;24;34.0;V;datos25.csv
28;79;47;12;28079047_12_8;2025;8;24;23.0;V;datos25.csv
28;79;47;7;28079047_7_8;2025;8;24;1.0;V;datos25.csv
28;79;47;8;28079047_8_8;2025;8;24;22.0;V;datos25.csv
28;79;47;9;28079047_9_47;2025;8;24;18.0;V;datos25.csv
28;79;48;10;28079048_10_47;2025;8;24;27.0;V;datos25.csv
28;79;48;12;28079048_12_8;2025;8;24;17.0;V;datos25.csv
28;79;48;7;28079048_7_8;2025;8;24;0.0;V;datos25.csv
28;79;48;8;28079048_8_8;2025;8;24;16.0;V;datos25.csv
28;79;48;9;28079048_9_47;2025;8;24;16.0;V;datos25.csv
28;79;49;12;28079049_12_8;2025;8;24;20.0;V;datos25.csv
28;79;49;14;28079049_14_6;2025;8;24;70.0;V;datos25.csv
28;79;49;7;28079049_7_8;2025;8;24;1.0;V;datos25.csv
28;79;49;8;28079049_8_8;2025;8;24;20.0;V;datos25.csv
28;79;50;10;28079050_10_47;2025;8;24;26.0;V;datos25.csv
28;79;50;12;28079050_12_8;2025;8;24;23.0;V;datos25.csv
28;79;50;7;28079050_7_8;2025;8;24;2.0;V;datos25.csv
28;79;50;8;28079050_8_8;2025;8;24;20.0;V;datos25.csv
28;79;50;9;28079050_9_47;2025;8;24;14.0;V;datos25.csv
28;79;54;10;28079054_10_A;2025;8;24;34.0;V;datos25.csv
28;79;54;12;28079054_12_8;2025;8;24;37.0;V;datos25.csv
28;79;54;14;28079054_14_6;2025;8;24;70.0;V;datos25.csv
28;79;54;7;28079054_7_8;2025;8;24;2.0;V;datos25.csv
28;79;54;8;28079054_8_8;2025;8;24;34.0;V;datos25.csv
28;79;54;9;28079054_9_A;2025;8;24;18.0;V;datos25.csv
28;79;55;10;28079055_10_47;2025;8;24;22.0;V;datos25.csv
28;79;55;12;28079055_12_8;2025;8;24;38.0;V;datos25.csv
28;79;55;20;28079055_20_59;2025;8;24;0.0;N;datos25.csv
28;79;55;30;28079055_30_59;2025;8;24;0.0;N;datos25.csv
28;79;55;35;28079055_35_59;2025;8;24;0.0;N;datos25.csv
28;79;55;7;28079055_7_8;2025;8;24;2.0;V;datos25.csv
28;79;55;8;28079055_8_8;2025;8;24;34.0;V;datos25.csv
28;79;56;10;28079056_10_47;2025;8;24;36.0;V;datos25.csv
28;79;56;12;28079056_12_8;2025;8;24;42.0;V;datos25.csv
28;79;56;6;28079056_6_48;2025;8;24;0.3;V;datos25.csv
28;79;56;7;28079056_7_8;2025;8;24;6.0;V;datos25.csv
28;79;56;8;28079056_8_8;2025;8;24;32.0;V;datos25.csv
28;79;56;9;28079056_9_47;2025;8;24;18.0;V;datos25.csv
28;79;57;10;28079057_10_47;2025;8;24;29.0;V;datos25.csv
28;79;57;12;28079057_12_8;2025;8;24;20.0;V;datos25.csv
28;79;57;7;28079057_7_8;2025;8;24;1.0;V;datos25.csv
28;79;57;8;28079057_8_8;2025;8;24;18.0;V;datos25.csv
28;79;57;9;28079057_9_A;2025;8;24;20.0;V;datos25.csv
28;79;58;12;28079058_12_8;2025;8;24;7.0;V;datos25.csv
28;79;58;14;28079058_14_6;2025;8;24;91.0;V;datos25.csv
28;79;58;7;28079058_7_8;2025;8;24;0.0;V;datos25.csv
28;79;58;8;28079058_8_8;2025;8;24;7.0;V;datos25.csv
28;79;59;12;28079059_12_8;2025;8;24;26.0;V;datos25.csv
28;79;59;14;28079059_14_6;2025;8;24;83.0;V;datos25.csv
28;79;59;7;28079059_7_8;2025;8;24;2.0;V;datos25.csv
28;79;59;8;28079059_8_8;2025;8;24;23.0;V;datos25.csv
28;79;60;10;28079060_10_47;2025;8;24;27.0;V;datos25.csv
28;79;60;12;28079060_12_8;2025;8;24;12.0;V;datos25.csv
28;79;60;14;28079060_14_6;2025;8;24;95.0;V;datos25.csv
28;79;60;7;28079060_7_8;2025;8;24;0.0;V;datos25.csv
28;79;60;8;28079060_8_8;2025;8;24;11.0;V;datos25.csv
28;79;60;9;28079060_9_A;2025;8;24;16.0;V;datos25.csv
28;79;8;1;28079008_1_38;2025;8;24;2.0;V;datos25.csv
28;79;8;10;28079008_10_47;2025;8;24;39.0;V;datos25.csv
28;79;8;12;28079008_12_8;2025;8;24;40.0;V;datos25.csv
28;79;8;14;28079008_14_6;2025;8;24;71.0;V;datos25.csv
28;79;8;20;28079008_20_59;2025;8;24;3.1;V;datos25.csv
28;79;8;30;28079008_30_59;2025;8;24;0.4;V;datos25.csv
28;79;8;35;28079008_35_59;2025;8;24;0.5;V;datos25.csv
28;79;8;6;28079008_6_48;2025;8;24;0.5;V;datos25.csv
28;79;8;7;28079008_7_8;2025;8;24;5.0;V;datos25.csv
28;79;8;8;28079008_8_8;2025;8;24;32.0;V;datos25.csv
28;79;8;9;28079008_9_47;2025;8;24;18.0;V;datos25.csv
28;79;11;12;28079011_12_8;2025;8;25;34.0;V;datos25.csv
28;79;11;20;28079011_20_59;2025;8;25;2.8;V;datos25.csv
28;79;11;30;28079011_30_59;2025;8;25;0.3;V;datos25.csv
28;79;11;35;28079011_35_59;2025;8;25;0.3;V;datos25.csv
28;79;11;7;28079011_7_8;2025;8;25;3.0;V;datos25.csv
28;79;11;8;28079011_8_8;2025;8;25;30.0;V;datos25.csv
28;79;16;12;28079016_12_8;2025;8;25;27.0;V;datos25.csv
28;79;16;14;28079016_14_6;2025;8;25;79.0;V;datos25.csv
28;79;16;7;28079016_7_8;2025;8;25;1.0;V;datos25.csv
28;79;16;8;28079016_8_8;2025;8;25;26.0;V;datos25.csv
28;79;17;12;28079017_12_8;2025;8;25;53.0;V;datos25.csv
28;79;17;14;28079017_14_6;2025;8;25;58.0;V;datos25.csv
28;79;17;7;28079017_7_8;2025;8;25;9.0;V;datos25.csv
28;79;17;8;28079017_8_8;2025;8;25;39.0;V;datos25.csv
28;79;18;10;28079018_10_47;2025;8;25;39.0;V;datos25.csv
28;79;18;12;28079018_12_8;2025;8;25;37.0;V;datos25.csv
28;79;18;14;28079018_14_6;2025;8;25;65.0;V;datos25.csv
28;79;18;20;28079018_20_59;2025;8;25;2.6;V;datos25.csv
28;79;18;30;28079018_30_59;2025;8;25;0.3;V;datos25.csv
28;79;18;35;28079018_35_59;2025;8;25;0.5;V;datos25.csv
28;79;18;7;28079018_7_8;2025;8;25;4.0;V;datos25.csv
28;79;18;8;28079018_8_8;2025;8;25;31.0;V;datos25.csv
28;79;24;10;28079024_10_47;2025;8;25;30.0;V;datos25.csv
28;79;24;12;28079024_12_8;2025;8;25;22.0;V;datos25.csv
28;79;24;14;28079024_14_6;2025;8;25;83.0;V;datos25.csv
28;79;24;7;28079024_7_8;2025;8;25;1.0;V;datos25.csv
28;79;24;8;28079024_8_8;2025;8;25;20.0;V;datos25.csv
28;79;24;9;28079024_9_47;2025;8;25;12.0;V;datos25.csv
28;79;27;12;28079027_12_8;2025;8;25;50.0;V;datos25.csv
28;79;27;14;28079027_14_6;2025;8;25;63.0;V;datos25.csv
28;79;27;7;28079027_7_8;2025;8;25;4.0;V;datos25.csv
28;79;27;8;28079027_8_8;2025;8;25;44.0;V;datos25.csv
28;79;35;1;28079035_1_38;2025;8;25;5.0;V;datos25.csv
28;79;35;12;28079035_12_8;2025;8;25;37.0;V;datos25.csv
28;79;35;14;28079035_14_6;2025;8;25;75.0;V;datos25.csv
28;79;35;6;28079035_6_48;2025;8;25;0.3;V;datos25.csv
28;79;35;7;28079035_7_8;2025;8;25;6.0;V;datos25.csv
28;79;35;8;28079035_8_8;2025;8;25;27.0;V;datos25.csv
28;79;36;1;28079036_1_38;2025;8;25;5.0;V;datos25.csv
28;79;36;10;28079036_10_47;2025;8;25;37.0;V;datos25.csv
28;79;36;12;28079036_12_8;2025;8;25;21.0;V;datos25.csv
28;79;36;7;28079036_7_8;2025;8;25;1.0;V;datos25.csv
28;79;36;8;28079036_8_8;2025;8;25;19.0;V;datos25.csv
28;79;38;10;28079038_10_47;2025;8;25;30.0;V;datos25.csv
28;79;38;12;28079038_12_8;2025;8;25;23.0;V;datos25.csv
28;79;38;20;28079038_20_59;2025;8;25;2.2;V;datos25.csv
28;79;38;30;28079038_30_59;2025;8;25;0.3;V;datos25.csv
28;79;38;35;28079038_35_59;2025;8;25;0.3;V;datos25.csv
28;79;38;7;28079038_7_8;2025;8;25;2.0;V;datos25.csv
28;79;38;8;28079038_8_8;2025;8;25;21.0;V;datos25.csv
28;79;38;9;28079038_9_47;2025;8;25;14.0;V;datos25.csv
28;79;39;12;28079039_12_8;2025;8;25;33.0;V;datos25.csv
28;79;39;14;28079039_14_6;2025;8;25;79.0;V;datos25.csv
28;79;39;7;28079039_7_8;2025;8;25;2.0;V;datos25.csv
28;79;39;8;28079039_8_8;2025;8;25;30.0;V;datos25.csv
28;79;4;10;28079004_10_A;2025;8;25;61.0;V;datos25.csv
28;79;4;12;28079004_12_8;2025;8;25;45.0;V;datos25.csv
28;79;4;6;28079004_6_48;2025;8;25;0.3;V;datos25.csv
28;79;4;7;28079004_7_8;2025;8;25;7.0;V;datos25.csv
28;79;4;8;28079004_8_8;2025;8;25;35.0;V;datos25.csv
28;79;4;9;28079004_9_A;2025;8;25;18.0;V;datos25.csv
28;79;40;10;28079040_10_47;2025;8;25;35.0;V;datos25.csv
28;79;40;12;28079040_12_8;2025;8;25;30.0;V;datos25.csv
28;79;40;7;28079040_7_8;2025;8;25;2.0;V;datos25.csv
28;79;40;8;28079040_8_8;2025;8;25;27.0;V;datos25.csv
28;79;47;10;28079047_10_47;2025;8;25;38.0;V;datos25.csv
28;79;47;12;28079047_12_8;2025;8;25;28.0;V;datos25.csv
28;79;47;7;28079047_7_8;2025;8;25;1.0;V;datos25.csv
28;79;47;8;28079047_8_8;2025;8;25;26.0;V;datos25.csv
28;79;47;9;28079047_9_47;2025;8;25;14.0;V;datos25.csv
28;79;48;10;28079048_10_47;2025;8;25;31.0;V;datos25.csv
28;79;48;12;28079048_12_8;2025;8;25;17.0;V;datos25.csv
28;79;48;7;28079048_7_8;2025;8;25;1.0;V;datos25.csv
28;79;48;8;28079048_8_8;2025;8;25;16.0;V;datos25.csv
28;79;48;9;28079048_9_47;2025;8;25;14.0;V;datos25.csv
28;79;49;12;28079049_12_8;2025;8;25;23.0;V;datos25.csv
28;79;49;14;28079049_14_6;2025;8;25;69.0;V;datos25.csv
28;79;49;7;28079049_7_8;2025;8;25;1.0;V;datos25.csv
28;79;49;8;28079049_8_8;2025;8;25;22.0;V;datos25.csv
28;79;50;10;28079050_10_47;2025;8;25;33.0;V;datos25.csv
28;79;50;12;28079050_12_8;2025;8;25;29.0;V;datos25.csv
28;79;50;7;28079050_7_8;2025;8;25;3.0;V;datos25.csv
28;79;50;8;28079050_8_8;2025;8;25;24.0;V;datos25.csv
28;79;50;9;28079050_9_47;2025;8;25;13.0;V;datos25.csv
28;79;54;10;28079054_10_A;2025;8;25;40.0;V;datos25.csv
28;79;54;12;28079054_12_8;2025;8;25;37.0;V;datos25.csv
28;79;54;14;28079054_14_6;2025;8;25;72.0;V;datos25.csv
28;79;54;7;28079054_7_8;2025;8;25;2.0;V;datos25.csv
28;79;54;8;28079054_8_8;2025;8;25;34.0;V;datos25.csv
28;79;54;9;28079054_9_A;2025;8;25;15.0;V;datos25.csv
28;79;55;10;28079055_10_47;2025;8;25;27.0;V;datos25.csv
28;79;55;12;28079055_12_8;2025;8;25;47.0;V;datos25.csv
28;79;55;20;28079055_20_59;2025;8;25;0.0;N;datos25.csv
28;79;55;30;28079055_30_59;2025;8;25;0.0;N;datos25.csv
28;79;55;35;28079055_35_59;2025;8;25;0.0;N;datos25.csv
28;79;55;7;28079055_7_8;2025;8;25;4.0;V;datos25.csv
28;79;55;8;28079055_8_8;2025;8;25;41.0;V;datos25.csv
28;79;56;10;28079056_10_47;2025;8;25;43.0;V;datos25.csv
28;79;56;12;28079056_12_8;2025;8;25;64.0;V;datos25.csv
28;79;56;6;28079056_6_48;2025;8;25;0.3;V;datos25.csv
28;79;56;7;28079056_7_8;2025;8;25;13.0;V;datos25.csv
28;79;56;8;28079056_8_8;2025;8;25;43.0;V;datos25.csv
28;79;56;9;28079056_9_47;2025;8;25;18.0;V;datos25.csv
28;79;57;10;28079057_10_47;2025;8;25;33.0;V;datos25.csv
28;79;57;12;28079057_12_8;2025;8;25;23.0;V;datos25.csv
28;79;57;7;28079057_7_8;2025;8;25;2.0;V;datos25.csv
28;79;57;8;28079057_8_8;2025;8;25;19.0;V;datos25.csv
28;79;57;9;28079057_9_A;2025;8;25;17.0;V;datos25.csv
28;79;58;12;28079058_12_8;2025;8;25;11.0;V;datos25.csv
28;79;58;14;28079058_14_6;2025;8;25;81.0;V;datos25.csv
28;79;58;7;28079058_7_8;2025;8;25;0.0;V;datos25.csv
28;79;58;8;28079058_8_8;2025;8;25;10.0;V;datos25.csv
28;79;59;12;28079059_12_8;2025;8;25;24.0;V;datos25.csv
28;79;59;14;28079059_14_6;2025;8;25;82.0;V;datos25.csv
28;79;59;7;28079059_7_8;2025;8;25;2.0;V;datos25.csv
28;79;59;8;28079059_8_8;2025;8;25;21.0;V;datos25.csv
28;79;60;10;28079060_10_47;2025;8;25;34.0;V;datos25.csv
28;79;60;12;28079060_12_8;2025;8;25;20.0;V;datos25.csv
28;79;60;14;28079060_14_6;2025;8;25;88.0;V;datos25.csv
28;79;60;7;28079060_7_8;2025;8;25;1.0;V;datos25.csv
28;79;60;8;28079060_8_8;2025;8;25;18.0;V;datos25.csv
28;79;60;9;28079060_9_A;2025;8;25;13.0;V;datos25.csv
28;79;8;1;28079008_1_38;2025;8;25;1.0;V;datos25.csv
28;79;8;10;28079008_10_47;2025;8;25;37.0;V;datos25.csv
28;79;8;12;28079008_12_8;2025;8;25;32.0;V;datos25.csv
28;79;8;14;28079008_14_6;2025;8;25;82.0;V;datos25.csv
28;79;8;20;28079008_20_59;2025;8;25;4.6;V;datos25.csv
28;79;8;30;28079008_30_59;2025;8;25;0.4;V;datos25.csv
28;79;8;35;28079008_35_59;2025;8;25;0.6;V;datos25.csv
28;79;8;6;28079008_6_48;2025;8;25;0.4;V;datos25.csv
28;79;8;7;28079008_7_8;2025;8;25;3.0;V;datos25.csv
28;79;8;8;28079008_8_8;2025;8;25;27.0;V;datos25.csv
28;79;8;9;28079008_9_47;2025;8;25;13.0;V;datos25.csv
28;79;11;12;28079011_12_8;2025;8;26;21.0;V;datos25.csv
28;79;11;20;28079011_20_59;2025;8;26;1.7;V;datos25.csv
28;79;11;30;28079011_30_59;2025;8;26;0.2;V;datos25.csv
28;79;11;35;28079011_35_59;2025;8;26;0.1;V;datos25.csv
28;79;11;7;28079011_7_8;2025;8;26;2.0;V;datos25.csv
28;79;11;8;28079011_8_8;2025;8;26;18.0;V;datos25.csv
28;79;16;12;28079016_12_8;2025;8;26;16.0;V;datos25.csv
28;79;16;14;28079016_14_6;2025;8;26;86.0;V;datos25.csv
28;79;16;7;28079016_7_8;2025;8;26;0.0;V;datos25.csv
28;79;16;8;28079016_8_8;2025;8;26;16.0;V;datos25.csv
28;79;17;12;28079017_12_8;2025;8;26;26.0;V;datos25.csv
28;79;17;14;28079017_14_6;2025;8;26;78.0;V;datos25.csv
28;79;17;7;28079017_7_8;2025;8;26;3.0;V;datos25.csv
28;79;17;8;28079017_8_8;2025;8;26;21.0;V;datos25.csv
28;79;18;10;28079018_10_47;2025;8;26;69.0;V;datos25.csv
28;79;18;12;28079018_12_8;2025;8;26;21.0;V;datos25.csv
28;79;18;14;28079018_14_6;2025;8;26;78.0;V;datos25.csv
28;79;18;20;28079018_20_59;2025;8;26;1.8;V;datos25.csv
28;79;18;30;28079018_30_59;2025;8;26;0.2;V;datos25.csv
28;79;18;35;28079018_35_59;2025;8;26;0.2;V;datos25.csv
28;79;18;7;28079018_7_8;2025;8;26;2.0;V;datos25.csv
28;79;18;8;28079018_8_8;2025;8;26;19.0;V;datos25.csv
28;79;24;10;28079024_10_47;2025;8;26;0.0;N;datos25.csv
28;79;24;12;28079024_12_8;2025;8;26;0.0;N;datos25.csv
28;79;24;14;28079024_14_6;2025;8;26;0.0;N;datos25.csv
28;79;24;7;28079024_7_8;2025;8;26;0.0;N;datos25.csv
28;79;24;8;28079024_8_8;2025;8;26;0.0;N;datos25.csv
28;79;24;9;28079024_9_47;2025;8;26;0.0;N;datos25.csv
28;79;27;12;28079027_12_8;2025;8;26;30.0;V;datos25.csv
28;79;27;14;28079027_14_6;2025;8;26;77.0;V;datos25.csv
28;79;27;7;28079027_7_8;2025;8;26;3.0;V;datos25.csv
28;79;27;8;28079027_8_8;2025;8;26;25.0;V;datos25.csv
28;79;35;1;28079035_1_38;2025;8;26;5.0;V;datos25.csv
28;79;35;12;28079035_12_8;2025;8;26;21.0;V;datos25.csv
28;79;35;14;28079035_14_6;2025;8;26;85.0;V;datos25.csv
28;79;35;6;28079035_6_48;2025;8;26;0.3;V;datos25.csv
28;79;35;7;28079035_7_8;2025;8;26;3.0;V;datos25.csv
28;79;35;8;28079035_8_8;2025;8;26;17.0;V;datos25.csv
28;79;36;1;28079036_1_38;2025;8;26;5.0;V;datos25.csv
28;79;36;10;28079036_10_47;2025;8;26;70.0;V;datos25.csv
28;79;36;12;28079036_12_8;2025;8;26;14.0;V;datos25.csv
28;79;36;7;28079036_7_8;2025;8;26;1.0;V;datos25.csv
28;79;36;8;28079036_8_8;2025;8;26;12.0;V;datos25.csv
28;79;38;10;28079038_10_47;2025;8;26;51.0;V;datos25.csv
28;79;38;12;28079038_12_8;2025;8;26;17.0;V;datos25.csv
28;79;38;20;28079038_20_59;2025;8;26;1.6;V;datos25.csv
28;79;38;30;28079038_30_59;2025;8;26;0.2;V;datos25.csv
28;79;38;35;28079038_35_59;2025;8;26;0.3;V;datos25.csv
28;79;38;7;28079038_7_8;2025;8;26;2.0;V;datos25.csv
28;79;38;8;28079038_8_8;2025;8;26;14.0;V;datos25.csv
28;79;38;9;28079038_9_47;2025;8;26;23.0;V;datos25.csv
28;79;39;12;28079039_12_8;2025;8;26;18.0;V;datos25.csv
28;79;39;14;28079039_14_6;2025;8;26;88.0;V;datos25.csv
28;79;39;7;28079039_7_8;2025;8;26;1.0;V;datos25.csv
28;79;39;8;28079039_8_8;2025;8;26;17.0;V;datos25.csv
28;79;4;10;28079004_10_A;2025;8;26;87.0;V;datos25.csv
28;79;4;12;28079004_12_8;2025;8;26;31.0;V;datos25.csv
28;79;4;6;28079004_6_48;2025;8;26;0.3;V;datos25.csv
28;79;4;7;28079004_7_8;2025;8;26;5.0;V;datos25.csv
28;79;4;8;28079004_8_8;2025;8;26;24.0;V;datos25.csv
28;79;4;9;28079004_9_A;2025;8;26;28.0;V;datos25.csv
28;79;40;10;28079040_10_47;2025;8;26;66.0;V;datos25.csv
28;79;40;12;28079040_12_8;2025;8;26;21.0;V;datos25.csv
28;79;40;7;28079040_7_8;2025;8;26;2.0;V;datos25.csv
28;79;40;8;28079040_8_8;2025;8;26;17.0;V;datos25.csv
28;79;47;10;28079047_10_47;2025;8;26;55.0;V;datos25.csv
28;79;47;12;28079047_12_8;2025;8;26;16.0;V;datos25.csv
28;79;47;7;28079047_7_8;2025;8;26;2.0;V;datos25.csv
28;79;47;8;28079047_8_8;2025;8;26;14.0;V;datos25.csv
28;79;47;9;28079047_9_47;2025;8;26;21.0;V;datos25.csv
28;79;48;10;28079048_10_47;2025;8;26;55.0;V;datos25.csv
28;79;48;12;28079048_12_8;2025;8;26;11.0;V;datos25.csv
28;79;48;7;28079048_7_8;2025;8;26;0.0;V;datos25.csv
28;79;48;8;28079048_8_8;2025;8;26;11.0;V;datos25.csv
28;79;48;9;28079048_9_47;2025;8;26;21.0;V;datos25.csv
28;79;49;12;28079049_12_8;2025;8;26;12.0;V;datos25.csv
28;79;49;14;28079049_14_6;2025;8;26;77.0;V;datos25.csv
28;79;49;7;28079049_7_8;2025;8;26;1.0;V;datos25.csv
28;79;49;8;28079049_8_8;2025;8;26;11.0;V;datos25.csv
28;79;50;10;28079050_10_47;2025;8;26;64.0;V;datos25.csv
28;79;50;12;28079050_12_8;2025;8;26;18.0;V;datos25.csv
28;79;50;7;28079050_7_8;2025;8;26;3.0;V;datos25.csv
28;79;50;8;28079050_8_8;2025;8;26;14.0;V;datos25.csv
28;79;50;9;28079050_9_47;2025;8;26;28.0;V;datos25.csv
28;79;54;10;28079054_10_A;2025;8;26;64.0;V;datos25.csv
28;79;54;12;28079054_12_8;2025;8;26;13.0;V;datos25.csv
28;79;54;14;28079054_14_6;2025;8;26;93.0;V;datos25.csv
28;79;54;7;28079054_7_8;2025;8;26;0.0;V;datos25.csv
28;79;54;8;28079054_8_8;2025;8;26;13.0;V;datos25.csv
28;79;54;9;28079054_9_A;2025;8;26;24.0;V;datos25.csv
28;79;55;10;28079055_10_47;2025;8;26;44.0;V;datos25.csv
28;79;55;12;28079055_12_8;2025;8;26;30.0;V;datos25.csv
28;79;55;20;28079055_20_59;2025;8;26;0.0;N;datos25.csv
28;79;55;30;28079055_30_59;2025;8;26;0.0;N;datos25.csv
28;79;55;35;28079055_35_59;2025;8;26;0.0;N;datos25.csv
28;79;55;7;28079055_7_8;2025;8;26;4.0;V;datos25.csv
28;79;55;8;28079055_8_8;2025;8;26;25.0;V;datos25.csv
28;79;56;10;28079056_10_47;2025;8;26;59.0;V;datos25.csv
28;79;56;12;28079056_12_8;2025;8;26;36.0;V;datos25.csv
28;79;56;6;28079056_6_48;2025;8;26;0.2;V;datos25.csv
28;79;56;7;28079056_7_8;2025;8;26;6.0;V;datos25.csv
28;79;56;8;28079056_8_8;2025;8;26;26.0;V;datos25.csv
28;79;56;9;28079056_9_47;2025;8;26;22.0;V;datos25.csv
28;79;57;10;28079057_10_47;2025;8;26;55.0;V;datos25.csv
28;79;57;12;28079057_12_8;2025;8;26;11.0;V;datos25.csv
28;79;57;7;28079057_7_8;2025;8;26;1.0;V;datos25.csv
28;79;57;8;28079057_8_8;2025;8;26;9.0;V;datos25.csv
28;79;57;9;28079057_9_A;2025;8;26;25.0;V;datos25.csv
28;79;58;12;28079058_12_8;2025;8;26;11.0;V;datos25.csv
28;79;58;14;28079058_14_6;2025;8;26;81.0;V;datos25.csv
28;79;58;7;28079058_7_8;2025;8;26;0.0;V;datos25.csv
28;79;58;8;28079058_8_8;2025;8;26;10.0;V;datos25.csv
28;79;59;12;28079059_12_8;2025;8;26;15.0;V;datos25.csv
28;79;59;14;28079059_14_6;2025;8;26;88.0;V;datos25.csv
28;79;59;7;28079059_7_8;2025;8;26;1.0;V;datos25.csv
28;79;59;8;28079059_8_8;2025;8;26;13.0;V;datos25.csv
28;79;60;10;28079060_10_47;2025;8;26;65.0;V;datos25.csv
28;79;60;12;28079060_12_8;2025;8;26;14.0;V;datos25.csv
28;79;60;14;28079060_14_6;2025;8;26;89.0;V;datos25.csv
28;79;60;7;28079060_7_8;2025;8;26;1.0;V;datos25.csv
28;79;60;8;28079060_8_8;2025;8;26;13.0;V;datos25.csv
28;79;60;9;28079060_9_A;2025;8;26;23.0;V;datos25.csv
28;79;8;1;28079008_1_38;2025;8;26;0.0;V;datos25.csv
28;79;8;10;28079008_10_47;2025;8;26;58.0;V;datos25.csv
28;79;8;12;28079008_12_8;2025;8;26;21.0;V;datos25.csv
28;79;8;14;28079008_14_6;2025;8;26;83.0;V;datos25.csv
28;79;8;20;28079008_20_59;2025;8;26;2.4;V;datos25.csv
28;79;8;30;28079008_30_59;2025;8;26;0.3;V;datos25.csv
28;79;8;35;28079008_35_59;2025;8;26;0.4;V;datos25.csv
28;79;8;6;28079008_6_48;2025;8;26;0.4;V;datos25.csv
28;79;8;7;28079008_7_8;2025;8;26;1.0;V;datos25.csv
28;79;8;8;28079008_8_8;2025;8;26;19.0;V;datos25.csv
28;79;8;9;28079008_9_47;2025;8;26;21.0;V;datos25.csv
28;79;11;12;28079011_12_8;2025;8;27;16.0;V;datos25.csv
28;79;11;20;28079011_20_59;2025;8;27;1.4;V;datos25.csv
28;79;11;30;28079011_30_59;2025;8;27;0.1;V;datos25.csv
28;79;11;35;28079011_35_59;2025;8;27;0.1;V;datos25.csv
28;79;11;7;28079011_7_8;2025;8;27;2.0;V;datos25.csv
28;79;11;8;28079011_8_8;2025;8;27;13.0;V;datos25.csv
28;79;16;12;28079016_12_8;2025;8;27;18.0;V;datos25.csv
28;79;16;14;28079016_14_6;2025;8;27;78.0;V;datos25.csv
28;79;16;7;28079016_7_8;2025;8;27;1.0;V;datos25.csv
28;79;16;8;28079016_8_8;2025;8;27;17.0;V;datos25.csv
28;79;17;12;28079017_12_8;2025;8;27;24.0;V;datos25.csv
28;79;17;14;28079017_14_6;2025;8;27;73.0;V;datos25.csv
28;79;17;7;28079017_7_8;2025;8;27;3.0;V;datos25.csv
28;79;17;8;28079017_8_8;2025;8;27;19.0;V;datos25.csv
28;79;18;10;28079018_10_47;2025;8;27;69.0;V;datos25.csv
28;79;18;12;28079018_12_8;2025;8;27;19.0;V;datos25.csv
28;79;18;14;28079018_14_6;2025;8;27;73.0;V;datos25.csv
28;79;18;20;28079018_20_59;2025;8;27;2.0;V;datos25.csv
28;79;18;30;28079018_30_59;2025;8;27;0.2;V;datos25.csv
28;79;18;35;28079018_35_59;2025;8;27;0.2;V;datos25.csv
28;79;18;7;28079018_7_8;2025;8;27;2.0;V;datos25.csv
28;79;18;8;28079018_8_8;2025;8;27;17.0;V;datos25.csv
28;79;24;10;28079024_10_47;2025;8;27;0.0;N;datos25.csv
28;79;24;12;28079024_12_8;2025;8;27;0.0;N;datos25.csv
28;79;24;14;28079024_14_6;2025;8;27;0.0;N;datos25.csv
28;79;24;7;28079024_7_8;2025;8;27;0.0;N;datos25.csv
28;79;24;8;28079024_8_8;2025;8;27;0.0;N;datos25.csv
28;79;24;9;28079024_9_47;2025;8;27;0.0;N;datos25.csv
28;79;27;12;28079027_12_8;2025;8;27;30.0;V;datos25.csv
28;79;27;14;28079027_14_6;2025;8;27;72.0;V;datos25.csv
28;79;27;7;28079027_7_8;2025;8;27;3.0;V;datos25.csv
28;79;27;8;28079027_8_8;2025;8;27;25.0;V;datos25.csv
28;79;35;1;28079035_1_38;2025;8;27;5.0;V;datos25.csv
28;79;35;12;28079035_12_8;2025;8;27;22.0;V;datos25.csv
28;79;35;14;28079035_14_6;2025;8;27;74.0;V;datos25.csv
28;79;35;6;28079035_6_48;2025;8;27;0.3;V;datos25.csv
28;79;35;7;28079035_7_8;2025;8;27;3.0;V;datos25.csv
28;79;35;8;28079035_8_8;2025;8;27;17.0;V;datos25.csv
28;79;36;1;28079036_1_38;2025;8;27;5.0;V;datos25.csv
28;79;36;10;28079036_10_47;2025;8;27;66.0;V;datos25.csv
28;79;36;12;28079036_12_8;2025;8;27;13.0;V;datos25.csv
28;79;36;7;28079036_7_8;2025;8;27;1.0;V;datos25.csv
28;79;36;8;28079036_8_8;2025;8;27;12.0;V;datos25.csv
28;79;38;10;28079038_10_47;2025;8;27;51.0;V;datos25.csv
28;79;38;12;28079038_12_8;2025;8;27;18.0;V;datos25.csv
28;79;38;20;28079038_20_59;2025;8;27;1.3;V;datos25.csv
28;79;38;30;28079038_30_59;2025;8;27;0.2;V;datos25.csv
28;79;38;35;28079038_35_59;2025;8;27;0.2;V;datos25.csv
28;79;38;7;28079038_7_8;2025;8;27;3.0;V;datos25.csv
28;79;38;8;28079038_8_8;2025;8;27;13.0;V;datos25.csv
28;79;38;9;28079038_9_47;2025;8;27;23.0;V;datos25.csv
28;79;39;12;28079039_12_8;2025;8;27;15.0;V;datos25.csv
